client_id,country,country_risk,is_pep,sector,transaction_volume,account_age_years,nb_transactions_30d,avg_transaction_amount,nb_countries_involved,cash_ratio,adverse_media_score,beneficial_owner_complexity,source_of_wealth_verified,risk_label
CLT4132,South Africa,Medium,0,Energy,152745.86,27,1,12728.82,1,0.074,0,0,1,0
CLT4133,Venezuela,High,0,Energy,680687.18,29,1,56723.93,10,0.155,0,0,1,1
CLT4134,Singapore,Medium,0,Real Estate,44607.07,17,35,106.21,3,0.313,2,2,1,2
CLT4135,Sweden,Low,0,Real Estate,72576.84,30,9,672.01,8,0.148,0,0,1,0
CLT4136,China,Medium,0,Mining,83837.84,17,87,80.3,10,0.534,0,1,1,1
CLT4137,China,Medium,0,Legal,145100.31,6,38,318.2,8,0.297,0,1,1,1
CLT4138,Russia,High,0,Real Estate,3911.01,26,4,81.48,11,0.501,0,0,1,1
CLT4139,Australia,Low,0,Trading,51061.97,29,52,81.83,13,0.094,0,0,0,1
CLT4140,China,Medium,1,Real Estate,216935.22,15,19,951.47,5,0.586,0,0,1,1
CLT4141,China,Medium,0,Finance,34273.45,1,5,571.22,5,0.159,0,0,1,0
CLT4142,New Zealand,Low,0,Finance,1131850.81,13,92,1025.23,8,0.051,0,1,1,0
CLT4143,Luxembourg,Low,0,Trading,72551.13,16,48,125.96,10,0.118,0,1,0,1
CLT4144,Venezuela,High,0,Retail,129544.87,2,87,124.09,5,0.629,2,1,1,2
CLT4145,New Zealand,Low,0,Finance,613229.5,29,63,811.15,9,0.246,0,2,1,0
CLT4146,Sweden,Low,0,Energy,72703.83,30,38,159.44,1,0.289,0,2,1,0
CLT4147,Japan,Low,0,Energy,598382.1,19,52,958.95,5,0.228,0,0,1,0
CLT4148,Panama,High,0,Finance,143590.28,23,87,137.54,3,0.302,0,0,0,1
CLT4149,Australia,Low,0,Real Estate,144007.57,2,46,260.88,3,0.485,1,0,1,1
CLT4150,Afghanistan,High,0,Mining,15776.21,21,82,16.03,2,0.306,0,1,0,1
CLT4151,Venezuela,High,0,Mining,314799.22,25,93,282.08,3,0.517,0,0,1,1
CLT4152,Luxembourg,Low,0,Energy,24110.77,12,92,21.84,7,0.332,0,0,1,0
CLT4153,USA,Low,0,Finance,45271.08,12,9,419.18,8,0.187,0,1,0,0
CLT4154,South Africa,Medium,0,Retail,395852.79,26,50,659.75,12,0.296,1,1,0,2
CLT4155,Mexico,Medium,0,Technology,34540.51,8,74,38.9,8,0.106,1,2,1,1
CLT4156,Saudi Arabia,Medium,0,Real Estate,100879.72,12,66,127.37,11,0.197,0,0,1,1
CLT4157,Myanmar,High,0,Real Estate,55226.13,24,77,59.77,8,0.284,0,2,1,2
CLT4158,Russia,High,0,Mining,58191.91,11,38,127.61,1,0.26,0,0,0,1
CLT4159,USA,Low,0,Finance,47849.22,2,27,147.68,14,0.287,1,1,1,1
CLT4160,Russia,High,0,Construction,12654.09,1,20,52.73,11,0.477,0,0,1,1
CLT4161,Brazil,Medium,1,Healthcare,135633.92,25,62,182.3,7,0.181,0,1,1,1
CLT4162,Luxembourg,Low,0,Finance,155000.36,26,74,174.55,2,0.378,0,2,1,0
CLT4163,Luxembourg,Low,0,Trading,25009.7,28,16,130.26,11,0.279,0,1,0,0
CLT4164,UAE,Medium,0,Finance,30839.97,4,79,32.53,10,0.533,0,1,1,1
CLT4165,UK,Low,0,Real Estate,235504.87,9,13,1509.65,4,0.105,1,2,1,1
CLT4166,China,Medium,0,Technology,40308.53,27,20,167.95,5,0.574,0,0,1,0
CLT4167,New Zealand,Low,0,Trading,68795.65,30,24,238.87,12,0.178,2,0,1,1
CLT4168,New Zealand,Low,0,Mining,15956.22,28,50,26.59,1,0.133,0,1,1,0
CLT4169,Australia,Low,0,Legal,54436.54,27,7,648.05,14,0.506,0,1,1,1
CLT4170,Netherlands,Low,0,Legal,16086.44,7,87,15.41,4,0.287,0,1,1,0
CLT4171,Japan,Low,0,Construction,24162.0,28,88,22.88,4,0.465,0,1,0,0
CLT4172,Hong Kong,Medium,0,Mining,19029.18,22,29,54.68,9,0.136,0,1,0,1
CLT4173,Venezuela,High,0,Retail,218583.95,26,5,3643.07,9,0.103,3,0,1,2
CLT4174,China,Medium,0,Energy,8148.74,29,35,19.4,13,0.194,0,0,1,0
CLT4175,Venezuela,High,0,Construction,89323.73,25,65,114.52,13,0.074,0,1,0,2
CLT4176,Hong Kong,Medium,0,Legal,42843.68,10,82,43.54,11,0.193,0,0,1,0
CLT4177,Brazil,Medium,0,Energy,486208.95,20,70,578.82,10,0.482,0,0,1,1
CLT4178,Venezuela,High,0,Retail,192760.73,14,87,184.64,1,0.32,0,2,1,1
CLT4179,Iran,High,0,Mining,9321.24,1,74,10.5,8,0.252,0,0,1,1
CLT4180,Turkey,Medium,0,Energy,25828.03,5,7,307.48,4,0.212,0,0,0,0
CLT4181,China,Medium,0,Mining,58637.54,13,44,111.06,4,0.166,0,0,0,0
CLT4182,Netherlands,Low,1,Retail,25820.16,6,72,29.88,5,0.282,1,0,1,0
CLT4183,Switzerland,Low,0,Healthcare,233844.12,22,13,1499.0,2,0.149,0,2,1,0
CLT4184,Venezuela,High,0,Trading,77258.55,28,94,68.49,1,0.324,0,1,0,1
CLT4185,Iran,High,0,Energy,44800.79,17,82,45.53,5,0.398,0,0,1,1
CLT4186,Australia,Low,0,Energy,260757.48,15,78,278.59,7,0.06,0,0,1,0
CLT4187,Luxembourg,Low,0,Mining,10239.03,7,75,11.38,10,0.43,0,2,1,1
CLT4188,New Zealand,Low,0,Mining,40204.37,8,38,88.17,9,0.192,1,1,1,2
CLT4189,Japan,Low,0,Energy,86855.3,28,13,556.76,12,0.056,0,0,0,0
CLT4190,UK,Low,0,Mining,48437.43,21,54,74.75,12,0.291,0,0,1,0
CLT4191,Singapore,Medium,0,Technology,568.55,2,44,1.08,13,0.399,3,0,1,2
CLT4192,Cayman Islands,High,0,Technology,99561.96,18,97,85.53,2,0.147,1,2,0,2
CLT4193,Singapore,Medium,0,Healthcare,127273.22,27,13,815.85,12,0.046,0,1,1,1
CLT4194,UK,Low,0,Healthcare,13110.62,21,25,43.7,8,0.095,0,0,0,0
CLT4195,Russia,High,0,Healthcare,2265.47,23,24,7.87,7,0.105,2,0,1,1
CLT4196,Cayman Islands,High,0,Legal,21663.77,7,29,62.25,2,0.149,0,0,1,0
CLT4197,Iran,High,0,Legal,44124.79,29,70,52.53,5,0.593,0,0,1,0
CLT4198,Germany,Low,0,Finance,50726.48,20,18,234.84,7,0.403,0,0,1,0
CLT4199,Afghanistan,High,0,Construction,3131.73,27,92,2.84,3,0.303,0,0,1,0
CLT4200,France,Low,0,Trading,81212.75,16,5,1353.55,2,0.185,0,1,1,0
CLT4201,Sweden,Low,0,Technology,280215.75,30,18,1297.3,6,0.277,0,2,1,0
CLT4202,Turkey,Medium,0,Retail,251502.94,19,63,332.68,10,0.44,0,0,1,0
CLT4203,Japan,Low,0,Trading,374282.08,9,37,842.98,13,0.489,0,0,1,1
CLT4204,Afghanistan,High,0,Trading,9706.39,12,71,11.39,6,0.252,0,1,1,2
CLT4205,Norway,Low,0,Retail,223819.11,14,55,339.12,11,0.184,0,0,1,0
CLT4206,Germany,Low,0,Real Estate,14753.99,30,73,16.84,4,0.295,0,0,0,0
CLT4207,Sweden,Low,0,Energy,195606.43,7,99,164.65,1,0.306,3,0,0,2
CLT4208,Netherlands,Low,0,Construction,19810.61,2,12,137.57,5,0.136,2,0,0,1
CLT4209,Singapore,Medium,0,Finance,101522.39,17,52,162.7,1,0.245,0,0,1,0
CLT4210,Venezuela,High,0,Healthcare,598858.44,11,57,875.52,11,0.287,0,2,1,2
CLT4211,Nigeria,High,0,Retail,242657.07,18,46,439.6,14,0.398,0,0,1,1
CLT4212,Denmark,Low,0,Legal,15011.7,29,44,28.43,11,0.569,0,0,1,0
CLT4213,UAE,Medium,0,Healthcare,10847.33,12,24,37.66,8,0.498,1,0,1,1
CLT4214,USA,Low,1,Mining,191857.95,3,9,1776.46,2,0.43,3,0,0,2
CLT4215,British Virgin Islands,High,0,Retail,433307.0,21,12,3009.08,9,0.104,0,0,0,1
CLT4216,Myanmar,High,0,Healthcare,114085.02,14,9,1056.34,9,0.353,1,1,0,2
CLT4217,Mexico,Medium,0,Energy,27812.49,15,22,105.35,3,0.67,0,0,0,0
CLT4218,USA,Low,0,Energy,63755.14,19,17,312.53,6,0.148,2,2,1,1
CLT4219,Nigeria,High,0,Energy,114538.49,10,33,289.24,9,0.263,1,1,1,2
CLT4220,Luxembourg,Low,0,Healthcare,52347.87,9,47,92.82,7,0.472,0,1,0,0
CLT4221,UK,Low,0,Energy,15034.14,10,88,14.24,4,0.152,1,0,0,0
CLT4222,British Virgin Islands,High,0,Technology,295258.89,20,15,1640.33,3,0.488,0,0,1,0
CLT4223,Mexico,Medium,0,Legal,1001920.51,23,93,897.78,2,0.237,0,0,1,0
CLT4224,Luxembourg,Low,0,Finance,508811.16,4,96,441.68,10,0.332,2,0,1,1
CLT4225,Iran,High,0,Retail,2305.96,19,33,5.82,10,0.291,0,0,1,0
CLT4226,UAE,Medium,0,Trading,339073.8,10,93,303.83,1,0.369,3,2,1,2
CLT4227,Japan,Low,0,Healthcare,142528.83,17,15,791.83,11,0.16,0,1,1,0
CLT4228,Iran,High,0,Healthcare,22338.75,30,27,68.95,10,0.138,0,0,1,0
CLT4229,Norway,Low,0,Legal,3154.94,12,98,2.68,11,0.306,0,1,1,0
CLT4230,Denmark,Low,0,Real Estate,50490.71,25,61,68.98,1,0.243,0,0,1,0
CLT4231,Brazil,Medium,0,Construction,103313.4,29,68,126.61,12,0.256,0,0,0,1
CLT4232,Luxembourg,Low,0,Mining,11381.19,27,82,11.57,4,0.183,0,0,1,0
CLT4233,France,Low,0,Retail,380174.72,1,85,372.72,4,0.352,2,0,1,1
CLT4234,Austria,Low,0,Real Estate,366600.93,11,48,636.46,9,0.043,0,0,1,0
CLT4235,China,Medium,0,Mining,120797.86,13,8,1258.31,10,0.436,0,0,0,2
CLT4236,Iran,High,0,Construction,7637.13,1,6,106.07,1,0.445,2,0,1,2
CLT4237,UK,Low,0,Trading,40412.19,1,63,53.46,11,0.294,1,0,1,1
CLT4238,UK,Low,0,Healthcare,177289.51,30,84,175.88,4,0.256,0,0,1,0
CLT4239,China,Medium,1,Energy,160590.27,21,2,6691.26,3,0.476,0,0,1,0
CLT4240,Hong Kong,Medium,0,Legal,20982.76,16,22,79.48,9,0.556,1,0,1,1
CLT4241,USA,Low,0,Retail,26145.02,7,21,103.75,13,0.46,0,0,1,0
CLT4242,Iran,High,0,Legal,20186.64,23,6,280.37,5,0.292,3,0,1,2
CLT4243,South Africa,Medium,0,Finance,39170.04,10,96,34.0,9,0.254,0,1,1,1
CLT4244,Luxembourg,Low,0,Trading,28852.91,16,70,34.35,10,0.58,1,0,1,1
CLT4245,Venezuela,High,1,Finance,21951.81,1,13,140.72,6,0.081,1,0,1,2
CLT4246,South Africa,Medium,0,Construction,48706.78,22,1,4058.9,11,0.222,0,1,1,1
CLT4247,Switzerland,Low,1,Construction,63575.75,9,22,240.82,9,0.212,1,0,1,1
CLT4248,Brazil,Medium,0,Technology,305767.18,6,24,1061.69,1,0.256,0,0,0,0
CLT4249,South Africa,Medium,0,Construction,4138.51,15,64,5.39,13,0.152,0,0,1,1
CLT4250,Austria,Low,0,Real Estate,372836.39,4,41,757.8,4,0.625,0,1,0,1
CLT4251,Australia,Low,0,Real Estate,19516.71,15,94,17.3,4,0.422,0,2,1,0
CLT4252,France,Low,0,Energy,975553.31,10,22,3695.28,14,0.584,1,0,0,1
CLT4253,Norway,Low,0,Healthcare,164356.9,25,61,224.53,10,0.165,0,0,1,0
CLT4254,Canada,Low,0,Legal,136081.23,16,12,945.01,10,0.248,0,0,1,0
CLT4255,Mexico,Medium,0,Healthcare,51224.75,13,90,47.43,6,0.097,1,0,0,1
CLT4256,New Zealand,Low,0,Healthcare,1321841.15,19,4,27538.36,10,0.15,0,2,1,0
CLT4257,North Korea,High,0,Real Estate,57187.6,29,83,57.42,13,0.435,0,0,0,2
CLT4258,UAE,Medium,0,Legal,578125.43,26,80,602.21,1,0.155,0,0,1,0
CLT4259,Norway,Low,0,Energy,25290.92,20,12,175.63,10,0.034,0,0,1,0
CLT4260,Mexico,Medium,0,Trading,175411.6,4,33,442.96,5,0.12,0,0,1,1
CLT4261,Denmark,Low,0,Technology,1032270.36,20,21,4096.31,3,0.332,0,0,1,0
CLT4262,Hong Kong,Medium,0,Real Estate,16781.62,22,73,19.16,1,0.325,0,1,1,0
CLT4263,USA,Low,0,Finance,125102.7,29,72,144.79,6,0.334,0,0,1,0
CLT4264,Mexico,Medium,0,Technology,20752.82,16,84,20.59,3,0.289,0,0,0,0
CLT4265,Nigeria,High,1,Trading,114061.59,11,74,128.45,4,0.127,3,0,1,2
CLT4266,Saudi Arabia,Medium,0,Construction,1025799.41,15,96,890.45,12,0.057,3,1,1,2
CLT4267,Cayman Islands,High,0,Healthcare,14762.88,11,92,13.37,9,0.517,0,0,1,1
CLT4268,Myanmar,High,0,Retail,75660.54,23,74,85.2,2,0.407,0,0,1,0
CLT4269,Saudi Arabia,Medium,1,Energy,17124.97,30,72,19.82,1,0.201,1,0,0,1
CLT4270,Denmark,Low,0,Healthcare,49319.66,25,52,79.04,10,0.73,0,0,1,0
CLT4271,New Zealand,Low,0,Construction,152030.97,30,47,269.56,6,0.527,0,2,1,0
CLT4272,Nigeria,High,1,Trading,38282.48,11,97,32.89,12,0.038,0,0,1,2
CLT4273,Saudi Arabia,Medium,1,Finance,634676.67,3,59,896.44,1,0.206,0,0,1,0
CLT4274,New Zealand,Low,1,Energy,123625.91,24,47,219.19,1,0.552,3,2,1,2
CLT4275,Venezuela,High,0,Energy,8224.58,24,56,12.24,14,0.134,1,0,1,2
CLT4276,Myanmar,High,0,Trading,96731.25,17,13,620.07,7,0.185,0,1,1,2
CLT4277,Denmark,Low,0,Technology,535886.02,5,44,1014.94,2,0.056,0,1,1,0
CLT4278,Venezuela,High,0,Mining,135079.84,13,35,321.62,4,0.266,0,0,0,2
CLT4279,Austria,Low,0,Healthcare,88533.97,10,29,254.41,4,0.064,2,0,0,1
CLT4280,Austria,Low,0,Technology,38319.03,5,56,57.02,2,0.031,0,1,1,0
CLT4281,India,Medium,0,Real Estate,51764.5,12,5,862.74,6,0.039,0,0,0,1
CLT4282,India,Medium,0,Trading,60855.81,8,67,75.69,10,0.124,0,0,1,1
CLT4283,South Africa,Medium,0,Real Estate,1527.05,24,53,2.4,14,0.215,0,0,0,1
CLT4284,Netherlands,Low,0,Finance,120036.1,12,60,166.72,2,0.268,2,0,1,0
CLT4285,China,Medium,0,Technology,267011.44,16,6,3708.49,12,0.089,2,0,1,1
CLT4286,Germany,Low,0,Retail,19498.75,2,48,33.85,8,0.455,0,0,0,0
CLT4287,Canada,Low,0,Mining,84857.23,3,80,88.39,4,0.337,0,0,1,0
CLT4288,UAE,Medium,0,Trading,101764.58,18,35,242.3,1,0.074,0,0,1,0
CLT4289,Austria,Low,1,Trading,201883.45,17,18,934.65,7,0.418,1,0,1,1
CLT4290,Singapore,Medium,0,Mining,60993.04,2,11,462.07,6,0.33,0,0,0,1
CLT4291,UAE,Medium,0,Energy,134518.28,26,51,219.8,12,0.137,0,0,1,0
CLT4292,Venezuela,High,0,Construction,10484.01,22,23,37.99,14,0.249,0,0,1,1
CLT4293,Russia,High,0,Finance,13077.07,12,47,23.19,6,0.234,0,0,1,0
CLT4294,Singapore,Medium,0,Technology,114315.85,17,75,127.02,11,0.481,1,0,1,1
CLT4295,Luxembourg,Low,0,Trading,42429.91,6,59,59.93,3,0.222,0,0,1,0
CLT4296,Canada,Low,0,Trading,5591.11,17,57,8.17,10,0.41,0,1,0,0
CLT4297,Australia,Low,1,Mining,100835.44,2,93,90.35,7,0.298,1,0,1,2
CLT4298,UK,Low,0,Retail,8847.34,8,56,13.17,6,0.298,1,0,1,0
CLT4299,Germany,Low,0,Mining,3450107.95,14,27,10648.48,10,0.634,0,2,1,1
CLT4300,Russia,High,0,Mining,2288.86,6,73,2.61,10,0.094,0,0,0,2
CLT4301,Panama,High,0,Healthcare,64797.18,9,35,154.28,9,0.105,1,0,1,1
CLT4302,Panama,High,0,Technology,11223.64,1,55,17.01,3,0.248,0,1,1,0
CLT4303,Japan,Low,0,Energy,236523.5,5,9,2190.03,3,0.067,0,0,1,0
CLT4304,Sweden,Low,0,Mining,32717.77,7,18,151.47,4,0.185,0,2,1,0
CLT4305,Netherlands,Low,0,Retail,273552.6,9,44,518.09,3,0.575,0,0,1,0
CLT4306,Canada,Low,0,Energy,189284.44,14,21,751.13,4,0.428,0,1,0,0
CLT4307,Australia,Low,0,Legal,12068.72,27,56,17.96,6,0.493,0,0,1,0
CLT4308,China,Medium,1,Technology,20110.6,9,48,34.91,1,0.186,0,2,1,1
CLT4309,China,Medium,0,Trading,35711.24,4,1,2975.94,2,0.143,2,0,0,2
CLT4310,India,Medium,0,Legal,54106.14,29,27,166.99,10,0.321,0,0,0,1
CLT4311,Sweden,Low,0,Energy,44592.43,20,45,82.58,6,0.345,0,1,1,0
CLT4312,USA,Low,1,Energy,178468.3,15,63,236.07,12,0.332,0,0,1,1
CLT4313,Russia,High,0,Technology,85044.34,4,58,122.19,13,0.196,0,1,1,1
CLT4314,Singapore,Medium,0,Construction,23885.45,3,40,49.76,6,0.099,1,1,1,2
CLT4315,Cayman Islands,High,0,Healthcare,15234.54,24,63,20.15,12,0.314,1,1,1,2
CLT4316,British Virgin Islands,High,0,Trading,17608.88,21,38,38.62,14,0.316,0,0,1,1
CLT4317,Canada,Low,0,Legal,98222.4,23,29,282.25,1,0.449,0,2,0,0
CLT4318,Nigeria,High,0,Mining,44819.18,26,40,93.37,6,0.389,3,0,1,2
CLT4319,Mexico,Medium,0,Finance,1356571.86,22,19,5949.88,14,0.092,0,0,1,1
CLT4320,Singapore,Medium,0,Construction,59852.29,14,88,56.68,11,0.192,1,0,1,1
CLT4321,New Zealand,Low,0,Trading,79466.88,9,56,118.25,12,0.248,1,1,1,2
CLT4322,Denmark,Low,0,Finance,4017.62,30,44,7.61,9,0.423,0,1,1,0
CLT4323,Netherlands,Low,0,Healthcare,8045.84,19,65,10.32,8,0.248,0,1,1,0
CLT4324,British Virgin Islands,High,0,Finance,11135.55,6,87,10.67,10,0.115,3,0,0,2
CLT4325,France,Low,0,Mining,26915.4,3,13,172.53,5,0.399,1,0,0,1
CLT4326,Japan,Low,0,Finance,6481.09,18,30,18.0,13,0.196,1,0,0,1
CLT4327,Hong Kong,Medium,0,Construction,10589.37,16,49,18.01,4,0.424,0,0,1,0
CLT4328,Australia,Low,0,Real Estate,162333.15,3,75,180.37,6,0.405,2,0,1,1
CLT4329,India,Medium,0,Construction,16485.0,2,63,21.81,11,0.293,1,1,0,2
CLT4330,Panama,High,0,Mining,56301.76,2,71,66.08,14,0.174,1,0,1,2
CLT4331,British Virgin Islands,High,0,Legal,145540.62,26,35,346.53,12,0.384,0,0,1,1
CLT4332,Brazil,Medium,1,Real Estate,247689.18,27,11,1876.43,5,0.116,0,0,1,1
CLT4333,Saudi Arabia,Medium,0,Healthcare,92854.24,23,49,157.92,13,0.518,0,0,0,1
CLT4334,Luxembourg,Low,0,Construction,101631.81,10,40,211.73,6,0.369,0,1,1,0
CLT4335,Germany,Low,0,Real Estate,259345.27,15,21,1029.15,14,0.608,0,1,1,1
CLT4336,South Africa,Medium,0,Energy,111457.51,3,47,197.62,14,0.243,0,1,1,1
CLT4337,Iran,High,0,Construction,282981.88,8,3,7860.61,10,0.231,0,0,1,1
CLT4338,Singapore,Medium,0,Real Estate,2404.05,29,30,6.68,11,0.318,0,1,1,1
CLT4339,UAE,Medium,1,Technology,52811.31,18,88,50.01,3,0.534,1,0,0,1
CLT4340,USA,Low,0,Legal,65090.33,27,67,80.96,7,0.326,0,2,1,0
CLT4341,Nigeria,High,0,Trading,50170.05,11,62,67.43,8,0.319,0,2,0,2
CLT4342,Hong Kong,Medium,0,Finance,72027.32,7,37,162.22,5,0.166,1,0,1,1
CLT4343,Mexico,Medium,0,Real Estate,32451.47,19,97,27.88,5,0.302,0,2,1,1
CLT4344,Myanmar,High,0,Trading,195529.45,25,22,740.64,12,0.351,3,0,1,2
CLT4345,Australia,Low,0,Construction,26813.13,7,31,72.08,4,0.43,0,0,1,0
CLT4346,British Virgin Islands,High,1,Trading,43190.92,25,46,78.24,10,0.349,0,0,1,2
CLT4347,South Africa,Medium,0,Energy,522330.86,2,76,572.73,5,0.38,0,0,1,1
CLT4348,Norway,Low,0,Retail,423648.15,6,45,784.53,12,0.436,1,1,1,1
CLT4349,Hong Kong,Medium,0,Retail,75845.35,5,14,451.46,10,0.065,1,2,1,2
CLT4350,Luxembourg,Low,0,Legal,23032.64,14,12,159.95,11,0.379,1,0,0,1
CLT4351,Japan,Low,0,Real Estate,5159.48,18,63,6.82,8,0.26,0,1,1,0
CLT4352,Brazil,Medium,0,Energy,49166.81,4,91,45.02,5,0.219,3,1,1,2
CLT4353,Norway,Low,0,Finance,128318.3,4,77,138.87,9,0.446,2,0,1,2
CLT4354,Iran,High,0,Healthcare,20297.6,24,88,19.22,13,0.49,0,0,1,1
CLT4355,UK,Low,1,Mining,60408.98,13,38,132.48,12,0.275,0,1,1,2
CLT4356,UAE,Medium,0,Legal,35501.9,23,47,62.95,13,0.301,2,0,0,2
CLT4357,USA,Low,0,Mining,4521.99,29,54,6.98,1,0.103,0,1,1,0
CLT4358,Brazil,Medium,0,Retail,71378.31,21,55,108.15,7,0.196,0,1,1,0
CLT4359,Mexico,Medium,0,Technology,114993.94,25,48,199.64,5,0.35,0,0,1,0
CLT4360,Austria,Low,0,Healthcare,76048.69,1,73,86.81,4,0.106,0,0,0,0
CLT4361,South Africa,Medium,0,Healthcare,672492.78,20,72,778.35,3,0.287,0,0,0,0
CLT4362,UK,Low,0,Mining,36945.51,5,15,205.25,12,0.382,0,0,1,0
CLT4363,British Virgin Islands,High,0,Technology,32794.81,24,71,38.49,10,0.381,0,1,1,1
CLT4364,Myanmar,High,0,Construction,1543696.29,3,88,1461.83,7,0.177,2,0,0,2
CLT4365,Australia,Low,0,Trading,9199.33,30,16,47.91,12,0.529,2,0,1,1
CLT4366,Norway,Low,0,Legal,23629.93,28,88,22.38,2,0.243,1,0,1,0
CLT4367,Afghanistan,High,0,Energy,102896.09,21,43,199.41,5,0.063,0,0,1,0
CLT4368,Netherlands,Low,0,Healthcare,323808.13,19,7,3854.86,2,0.239,1,0,0,0
CLT4369,UK,Low,0,Mining,243349.41,13,43,471.61,7,0.509,0,0,0,1
CLT4370,Hong Kong,Medium,0,Trading,12583.97,7,28,37.45,6,0.233,0,0,0,0
CLT4371,Nigeria,High,0,Retail,687947.52,10,66,868.62,13,0.121,0,0,1,1
CLT4372,Afghanistan,High,0,Energy,120101.25,3,98,102.13,10,0.329,0,2,1,2
CLT4373,Venezuela,High,0,Mining,17517.31,23,60,24.33,7,0.147,0,2,1,2
CLT4374,India,Medium,0,Legal,19874.63,30,3,552.07,12,0.482,1,0,1,1
CLT4375,Afghanistan,High,0,Finance,66657.31,2,1,5554.78,9,0.574,2,0,1,2
CLT4376,Hong Kong,Medium,0,Healthcare,1511307.72,7,31,4062.66,13,0.549,0,1,1,2
CLT4377,Afghanistan,High,0,Retail,82344.92,9,56,122.54,2,0.015,0,0,1,0
CLT4378,Iran,High,0,Legal,1490679.0,28,87,1427.85,9,0.014,0,0,1,1
CLT4379,Germany,Low,0,Real Estate,223492.04,21,84,221.72,7,0.417,0,0,0,0
CLT4380,Denmark,Low,0,Retail,9014.16,12,80,9.39,2,0.347,3,0,1,1
CLT4381,Germany,Low,0,Energy,494481.8,22,46,895.8,10,0.547,0,0,1,0
CLT4382,Germany,Low,0,Real Estate,14527.13,29,32,37.83,2,0.025,1,1,1,0
CLT4383,Turkey,Medium,0,Retail,23797.42,10,81,24.48,4,0.114,0,0,1,0
CLT4384,China,Medium,0,Mining,90547.48,27,18,419.2,2,0.272,0,0,0,0
CLT4385,Iran,High,0,Finance,57374.04,19,68,70.31,1,0.149,0,1,0,0
CLT4386,Singapore,Medium,0,Trading,228689.77,13,35,544.5,6,0.357,0,1,1,1
CLT4387,Singapore,Medium,1,Finance,127081.37,10,23,460.44,10,0.06,1,0,1,2
CLT4388,Afghanistan,High,0,Finance,50166.74,5,79,52.92,14,0.233,0,1,1,2
CLT4389,Turkey,Medium,0,Mining,765580.18,29,13,4907.57,11,0.5,0,1,1,1
CLT4390,Switzerland,Low,0,Technology,29383.6,15,78,31.39,5,0.14,1,0,1,0
CLT4391,Austria,Low,0,Retail,13359.23,21,14,79.52,12,0.219,0,2,1,0
CLT4392,India,Medium,0,Trading,119964.21,3,37,270.19,3,0.349,2,0,1,2
CLT4393,UK,Low,0,Construction,58263.14,8,5,971.05,11,0.335,0,0,1,0
CLT4394,Netherlands,Low,0,Mining,86514.25,6,22,327.71,1,0.273,0,0,0,0
CLT4395,Russia,High,1,Technology,181179.25,29,28,539.22,9,0.156,0,0,1,1
CLT4396,Canada,Low,0,Mining,45358.86,19,4,944.98,8,0.151,0,0,1,0
CLT4397,Afghanistan,High,0,Technology,972780.11,17,50,1621.3,6,0.037,0,1,1,0
CLT4398,China,Medium,0,Finance,89096.9,10,29,256.03,6,0.046,0,0,1,0
CLT4399,North Korea,High,0,Healthcare,30467.31,1,37,68.62,12,0.143,0,2,1,1
CLT4400,Austria,Low,0,Healthcare,144982.58,13,35,345.2,4,0.539,0,1,0,0
CLT4401,Cayman Islands,High,0,Real Estate,52668.78,27,20,219.45,13,0.409,0,2,1,2
CLT4402,Iran,High,1,Construction,70965.22,10,35,168.96,2,0.041,1,0,1,2
CLT4403,Switzerland,Low,0,Trading,11393.53,12,99,9.59,12,0.029,0,0,0,1
CLT4404,Cayman Islands,High,0,Technology,13504.93,2,84,13.4,4,0.114,0,0,1,0
CLT4405,Netherlands,Low,1,Retail,294309.0,10,2,12262.88,14,0.188,2,1,0,2
CLT4406,Germany,Low,0,Finance,9399.99,21,58,13.51,2,0.201,0,0,1,0
CLT4407,Turkey,Medium,0,Energy,49833.15,23,18,230.71,13,0.366,1,2,1,2
CLT4408,UK,Low,0,Retail,97613.98,1,94,86.54,7,0.256,0,0,0,0
CLT4409,Hong Kong,Medium,0,Retail,498589.82,1,56,741.95,9,0.239,0,1,1,1
CLT4410,Russia,High,0,Technology,29088.08,20,64,37.88,13,0.323,0,0,1,0
CLT4411,Austria,Low,0,Trading,186903.77,29,93,167.48,2,0.285,1,0,0,0
CLT4412,Austria,Low,0,Finance,49971.74,26,52,80.08,9,0.331,0,2,1,1
CLT4413,France,Low,0,Finance,2275.19,15,22,8.62,9,0.059,3,1,1,1
CLT4414,Canada,Low,0,Trading,64158.62,22,93,57.49,8,0.252,0,2,0,1
CLT4415,France,Low,0,Healthcare,54156.8,25,60,75.22,1,0.081,0,0,1,0
CLT4416,Panama,High,1,Legal,113287.32,1,10,944.06,5,0.502,1,2,0,2
CLT4417,Germany,Low,0,Real Estate,22834.44,27,84,22.65,14,0.125,0,1,1,0
CLT4418,Singapore,Medium,0,Mining,26794.79,26,80,27.91,10,0.218,1,1,1,2
CLT4419,Germany,Low,0,Real Estate,362798.98,21,6,5038.87,13,0.435,0,1,1,1
CLT4420,Nigeria,High,0,Healthcare,36162.58,9,81,37.2,13,0.196,0,1,1,1
CLT4421,Brazil,Medium,0,Technology,3394.31,24,6,47.14,11,0.066,0,1,0,0
CLT4422,Cayman Islands,High,0,Technology,124949.72,7,86,121.08,4,0.065,3,1,1,2
CLT4423,Saudi Arabia,Medium,0,Construction,218348.33,16,82,221.9,7,0.136,0,0,1,0
